,Unnamed: 0,plate,object_id,ra,dec,mag_B,mag_R,spectrum_class,spectrum_length,red_bord_position,9,10,11,12,13,14,15,16,fits_path,jpeg_path
413,413,fbs0121,DFBSJ083345.51+185447.0,08:33:45.519,+18:54:47.09,14.61,14.05,NL,90,17,1.633538390871974e-11,1.1786728446989694e-14,3.541820665915429e-12,5.912659233906917e-10,-1.910824367006912e-12,2.10551767575092e-15,-7.505703333036885e-19,-2.9982184766552537e-23,specimages/fbs0121-DFBSJ083345.51+185447.0.fits,specimagesjpeg/fbs0121-DFBSJ083345.51+185447.0.jpg
414,414,fbs0121,DFBSJ083345.55+185525.2,08:33:45.555,+18:55:25.22,13.95,13.47,NL,114,18,3.221146238599933e-11,8.570570908211763e-15,3.3264785294204586e-12,5.677469843906574e-10,-1.2452753932566797e-12,1.9089293059401068e-16,1.0957115327059754e-18,-6.062073173014367e-22,specimages/fbs0121-DFBSJ083345.55+185525.2.fits,specimagesjpeg/fbs0121-DFBSJ083345.55+185525.2.jpg
415,415,fbs0121,DFBSJ083355.64+185801.3,08:33:55.644,+18:58:01.39,15.43,14.31,U,85,18,-3.5552128387111864e-11,-9.459356195232368e-15,-3.6714359960055065e-12,-6.266175872034559e-10,3.458745917455587e-12,-6.791888249786101e-15,5.7025532368731e-18,-1.7430550946455765e-21,specimages/fbs0121-DFBSJ083355.64+185801.3.fits,specimagesjpeg/fbs0121-DFBSJ083355.64+185801.3.jpg
416,416,fbs0121,DFBSJ083356.10+190059.0,08:33:56.103,+19:00:59.02,16.72,16.58,U,84,16,-1.0482570796407296e-11,-1.7547448135279548e-14,-4.486528306317091e-12,-7.334555555181069e-10,3.5363972310533636e-12,-6.454389365833907e-15,5.2364665584790016e-18,-1.5865838388175786e-21,specimages/fbs0121-DFBSJ083356.10+190059.0.fits,specimagesjpeg/fbs0121-DFBSJ083356.10+190059.0.jpg
417,417,fbs0121,DFBSJ083356.98+185817.0,08:33:56.984,+18:58:17.04,16.14,15.45,U,70,19,8.216249570154128e-13,-7.480072949851961e-16,-2.2594931753527653e-13,-3.946283670883149e-11,3.8404930443743394e-13,-9.39460382644924e-16,8.829832597935661e-19,-2.878273786660152e-22,specimages/fbs0121-DFBSJ083356.98+185817.0.fits,specimagesjpeg/fbs0121-DFBSJ083356.98+185817.0.jpg
418,418,fbs0121,DFBSJ083358.83+185521.5,08:33:58.838,+18:55:21.58,13.6,12.56,NL,120,17,-7.840111722402654e-11,-5.656969823146542e-14,-1.699872124113871e-11,-2.837721413670437e-09,1.649895517740439e-11,-3.379352576277348e-14,2.9454071946328325e-17,-9.321672217009084e-21,specimages/fbs0121-DFBSJ083358.83+185521.5.fits,specimagesjpeg/fbs0121-DFBSJ083358.83+185521.5.jpg
419,419,fbs0121,DFBSJ083358.88+185407.5,08:33:58.881,+18:54:07.58,15.35,13.51,NL,72,11,3.367998907952535e-11,-1.615980692847711e-13,-4.526628522241298e-11,-6.754850496720548e-09,3.706686860854547e-11,-7.645090242925951e-14,6.992595069379529e-17,-2.388749053024902e-20,specimages/fbs0121-DFBSJ083358.88+185407.5.fits,specimagesjpeg/fbs0121-DFBSJ083358.88+185407.5.jpg
420,420,fbs0122,DFBSJ231302.61+151023.6,23:13:02.615,+15:10:23.68,15.76,14.59,U,112,17,-2.060010517576265e-11,-1.486385440918512e-14,-4.4664655195775365e-12,-7.456207110285954e-10,4.007983887370041e-12,-7.833489535309852e-15,6.628052556469538e-18,-2.0572782295890647e-21,specimages/fbs0122-DFBSJ231302.61+151023.6.fits,specimagesjpeg/fbs0122-DFBSJ231302.61+151023.6.jpg
421,421,fbs0122,DFBSJ231303.12+151208.0,23:13:03.126,+15:12:08.03,16.29,15.14,U,87,15,7.020312783406978e-13,-1.964266525905788e-14,-5.220913210342245e-12,-8.36660637302195e-10,4.389690224171159e-12,-8.526718017979637e-15,7.253184783423493e-18,-2.2811964831236737e-21,specimages/fbs0122-DFBSJ231303.12+151208.0.fits,specimagesjpeg/fbs0122-DFBSJ231303.12+151208.0.jpg
422,422,fbs0122,DFBSJ231304.66+151700.6,23:13:04.662,+15:17:00.68,16.37,14.42,U,64,18,-5.6173043741228175e-11,-1.4945978183845268e-14,-5.8009456886634576e-12,-9.900698849753458e-10,5.0567431317319225e-12,-9.447723601980516e-15,7.666066408286852e-18,-2.285886794991205e-21,specimages/fbs0122-DFBSJ231304.66+151700.6.fits,specimagesjpeg/fbs0122-DFBSJ231304.66+151700.6.jpg
423,423,fbs0122,DFBSJ231304.94+151250.9,23:13:04.944,+15:12:50.98,16.3,15.65,U,89,16,-4.761094943948988e-12,-7.969891156342504e-15,-2.037738818465708e-12,-3.33127978480917e-10,1.848446294303641e-12,-3.72409907787241e-15,3.2453196450132793e-18,-1.0368905795617255e-21,specimages/fbs0122-DFBSJ231304.94+151250.9.fits,specimagesjpeg/fbs0122-DFBSJ231304.94+151250.9.jpg
424,424,fbs0122,DFBSJ231306.55+151843.0,23:13:06.558,+15:18:43.01,16.39,15.93,U,111,16,-4.205463009612051e-12,-7.039786368337063e-15,-1.7999302148498803e-12,-2.94251311298608e-10,1.5928937163330825e-12,-3.1587141453041264e-15,2.7238155505653737e-18,-8.64021270655932e-22,specimages/fbs0122-DFBSJ231306.55+151843.0.fits,specimagesjpeg/fbs0122-DFBSJ231306.55+151843.0.jpg
425,425,fbs0122,DFBSJ231313.55+151724.0,23:13:13.551,+15:17:24.05,16.19,14.8,U,81,17,-2.2291078972340703e-11,-1.6083969215243104e-14,-4.833100537854077e-12,-8.068261603372253e-10,4.213470512269851e-12,-8.062940267849469e-15,6.7095586875959145e-18,-2.0538611543453475e-21,specimages/fbs0122-DFBSJ231313.55+151724.0.fits,specimagesjpeg/fbs0122-DFBSJ231313.55+151724.0.jpg
426,426,fbs0122,DFBSJ231314.13+151030.9,23:13:14.136,+15:10:30.98,16.15,15.66,U,89,18,-7.098132866474483e-12,-1.888597731368308e-15,-7.330164715991928e-13,-1.2510644632120736e-10,7.696799629847964e-13,-1.6229864440144848e-15,1.4363240561549569e-18,-4.576970116561098e-22,specimages/fbs0122-DFBSJ231314.13+151030.9.fits,specimagesjpeg/fbs0122-DFBSJ231314.13+151030.9.jpg
427,427,fbs0122,DFBSJ231319.08+151816.6,23:13:19.087,+15:18:16.62,14.33,13.13,OK,102,16,-4.187085788657352e-11,-7.009022365462243e-14,-1.7920643233861567e-11,-2.929653341878243e-09,1.61230165543679e-11,-3.22280847369854e-14,2.787478566121083e-17,-8.843057172111674e-21,specimages/fbs0122-DFBSJ231319.08+151816.6.fits,specimagesjpeg/fbs0122-DFBSJ231319.08+151816.6.jpg
428,428,fbs0122,DFBSJ231323.34+151309.2,23:13:23.347,+15:13:09.25,14.8,13.87,NL,120,17,-4.265608668881383e-11,-3.077819425449604e-14,-9.248594236762e-12,-1.5439379700076099e-09,8.091561917804494e-12,-1.5595160392269512e-14,1.3086746917097746e-17,-4.0407902880224416e-21,specimages/fbs0122-DFBSJ231323.34+151309.2.fits,specimagesjpeg/fbs0122-DFBSJ231323.34+151309.2.jpg
429,429,fbs0122,DFBSJ231323.60+151926.5,23:13:23.608,+15:19:26.59,14.74,13.31,OK,87,18,-8.938782474571123e-11,-2.3783423555359137e-14,-9.231000137020178e-12,-1.5754891072347543e-09,8.652726269238118e-12,-1.6957122545150752e-14,1.4230536237540704e-17,-4.350992466064707e-21,specimages/fbs0122-DFBSJ231323.60+151926.5.fits,specimagesjpeg/fbs0122-DFBSJ231323.60+151926.5.jpg
430,430,fbs0122,DFBSJ231323.80+151141.5,23:13:23.808,+15:11:41.51,14.95,13.97,NL,94,18,-3.2944111934619e-11,-8.765431800244043e-15,-3.4021042335808132e-12,-5.80649088449065e-10,3.473322303459374e-12,-7.15098138858388e-15,6.197036192871147e-18,-1.9382090724156904e-21,specimages/fbs0122-DFBSJ231323.80+151141.5.fits,specimagesjpeg/fbs0122-DFBSJ231323.80+151141.5.jpg
431,431,fbs0122,DFBSJ231324.39+151952.9,23:13:24.390,+15:19:52.93,17.38,15.59,U,44,19,4.875571946358703e-12,-4.438741191857426e-15,-1.3408084503198076e-12,-2.3417940581675095e-10,1.205797651994034e-12,-2.2464891409540887e-15,1.805915479833684e-18,-5.312657443236173e-22,specimages/fbs0122-DFBSJ231324.39+151952.9.fits,specimagesjpeg/fbs0122-DFBSJ231324.39+151952.9.jpg
432,432,fbs0122,DFBSJ231326.91+151236.5,23:13:26.913,+15:12:36.54,17.71,16.45,U,35,16,-4.495034907232032e-12,-7.524522034420864e-15,-1.9238676928998692e-12,-3.1451269801713037e-10,1.6330838790404935e-12,-3.1506755930194737e-15,2.6670111361204766e-18,-8.353269670266958e-22,specimages/fbs0122-DFBSJ231326.91+151236.5.fits,specimagesjpeg/fbs0122-DFBSJ231326.91+151236.5.jpg
433,433,fbs0122,DFBSJ231327.68+151340.2,23:13:27.683,+15:13:40.26,16.31,15.34,U,89,18,-1.6473454917262555e-11,-4.383095102000139e-15,-1.7011997747057306e-12,-2.903502298207175e-10,1.5365213272690143e-12,-2.93750458873536e-15,2.42290883260267e-18,-7.316642943957373e-22,specimages/fbs0122-DFBSJ231327.68+151340.2.fits,specimagesjpeg/fbs0122-DFBSJ231327.68+151340.2.jpg
434,434,fbs0122,DFBSJ231329.35+151330.2,23:13:29.355,+15:13:30.21,16.08,15.28,U,81,17,-1.161458336021596e-11,-8.380418718474581e-15,-2.5182468028482186e-12,-4.203899852706796e-10,2.2233714971428565e-12,-4.293786915582952e-15,3.597815186901143e-18,-1.1073803445464531e-21,specimages/fbs0122-DFBSJ231329.35+151330.2.fits,specimagesjpeg/fbs0122-DFBSJ231329.35+151330.2.jpg
435,435,fbs0122,DFBSJ231334.50+151618.5,23:13:34.501,+15:16:18.55,13.26,12.01,OK,103,16,-8.862744800362747e-11,-1.483589047272382e-13,-3.7932341990154735e-11,-6.2011469340128595e-09,3.568388886127617e-11,-7.34112280973865e-14,6.47815476346205e-17,-2.0857568354418358e-20,specimages/fbs0122-DFBSJ231334.50+151618.5.fits,specimagesjpeg/fbs0122-DFBSJ231334.50+151618.5.jpg
436,436,fbs0122,DFBSJ231335.46+151035.1,23:13:35.466,+15:10:35.12,11.94,11.59,OK,116,12,-8.044477231650015e-10,5.079535109370092e-13,1.2661817767121429e-10,1.921329265593766e-08,-8.7519333540105e-11,1.5472200754211826e-13,-1.2499759629949044e-16,3.8731917339757726e-20,specimages/fbs0122-DFBSJ231335.46+151035.1.fits,specimagesjpeg/fbs0122-DFBSJ231335.46+151035.1.jpg
437,437,fbs0122,DFBSJ231335.66+152009.9,23:13:35.661,+15:20:09.99,11.69,16.97,NL,120,26,1.1080687513662944e-10,-1.5837554809381055e-14,-1.030370726885308e-11,-2.2161650200155307e-09,6.466413157215263e-12,-7.211939006083226e-15,3.606883698005816e-18,-6.788260735608104e-22,specimages/fbs0122-DFBSJ231335.66+152009.9.fits,specimagesjpeg/fbs0122-DFBSJ231335.66+152009.9.jpg
438,438,fbs0122,DFBSJ231335.70+151901.6,23:13:35.702,+15:19:01.64,11.67,11.54,NL,120,12,-1.3765686415654125e-09,8.692080419191321e-13,2.1666844265848688e-10,3.287766462651622e-08,-1.6191012878157834e-10,3.0688229234547843e-13,-2.628813586778582e-16,8.532661986281557e-20,specimages/fbs0122-DFBSJ231335.70+151901.6.fits,specimagesjpeg/fbs0122-DFBSJ231335.70+151901.6.jpg
439,439,fbs0122,DFBSJ231335.75+151843.4,23:13:35.752,+15:18:43.46,12.02,11.59,NL,120,5,7.039232543371118e-10,1.8168286058950802e-12,4.657931335014603e-10,6.369493685808524e-08,-3.676913305677534e-10,8.217092951656292e-13,-8.301770822065607e-16,3.169641493095326e-19,specimages/fbs0122-DFBSJ231335.75+151843.4.fits,specimagesjpeg/fbs0122-DFBSJ231335.75+151843.4.jpg
440,440,fbs0122,DFBSJ231335.81+151905.4,23:13:35.816,+15:19:05.49,11.67,11.54,NL,120,12,-1.3765686415654125e-09,8.692080419191321e-13,2.1666844265848688e-10,3.287766462651622e-08,-1.6191012878157834e-10,3.0688229234547843e-13,-2.628813586778582e-16,8.532661986281557e-20,specimages/fbs0122-DFBSJ231335.81+151905.4.fits,specimagesjpeg/fbs0122-DFBSJ231335.81+151905.4.jpg
441,441,fbs0122,DFBSJ231335.98+151719.6,23:13:35.989,+15:17:19.66,13.32,11.7,NL,100,17,-1.4585547809157061e-10,-1.0524090352997528e-13,-3.16240173987446e-11,-5.27923262877685e-09,2.944773546876224e-11,-5.867012945436786e-14,5.047433528915053e-17,-1.595879820922491e-20,specimages/fbs0122-DFBSJ231335.98+151719.6.fits,specimagesjpeg/fbs0122-DFBSJ231335.98+151719.6.jpg
442,442,fbs0122,DFBSJ231336.24+151538.6,23:13:36.243,+15:15:38.67,16.05,14.08,NL,92,17,-1.9189561185543057e-11,-1.3846099255776736e-14,-4.160639953823381e-12,-6.945676965508664e-10,3.4309055635333903e-12,-6.198277476893614e-15,4.9547310641620015e-18,-1.490197533124554e-21,specimages/fbs0122-DFBSJ231336.24+151538.6.fits,specimagesjpeg/fbs0122-DFBSJ231336.24+151538.6.jpg
443,443,fbs0122,DFBSJ231337.08+151028.6,23:13:37.089,+15:10:28.68,15.71,14.72,U,75,18,-2.2182408190585892e-11,-5.902071938332551e-15,-2.2907560978104703e-12,-3.90971674316301e-10,2.2234265476131744e-12,-4.4533940935558785e-15,3.7949298841320576e-18,-1.1738829215261716e-21,specimages/fbs0122-DFBSJ231337.08+151028.6.fits,specimagesjpeg/fbs0122-DFBSJ231337.08+151028.6.jpg
444,444,fbs0123,DFBSJ005207.13+271215.5,00:52:07.134,+27:12:15.57,16.41,15.82,U,69,18,-8.842200439130665e-12,-2.3526429722224907e-15,-9.131252537037895e-13,-1.5584635682663418e-10,9.074238885223536e-13,-1.857560330675989e-15,1.6200109613825827e-18,-5.133977235188681e-22,specimages/fbs0123-DFBSJ005207.13+271215.5.fits,specimagesjpeg/fbs0123-DFBSJ005207.13+271215.5.jpg
445,445,fbs0123,DFBSJ005207.16+271445.5,00:52:07.169,+27:14:45.53,14.01,13.19,OK,120,17,-6.307468391079043e-11,-4.551105954143019e-14,-1.3675695883026865e-11,-2.2829859699166527e-09,1.2631036190773176e-11,-2.516360481994317e-14,2.1572161990216248e-17,-6.757337253190754e-21,specimages/fbs0123-DFBSJ005207.16+271445.5.fits,specimagesjpeg/fbs0123-DFBSJ005207.16+271445.5.jpg
446,446,fbs0123,DFBSJ005208.46+271803.5,00:52:08.469,+27:18:03.50,17.24,16.15,U,75,16,-3.40000715609549e-12,-5.691482735124183e-15,-1.4551962721611656e-12,-2.3789440091982556e-10,1.307805926594616e-12,-2.611431238640307e-15,2.256350417908018e-18,-7.149841696240727e-22,specimages/fbs0123-DFBSJ005208.46+271803.5.fits,specimagesjpeg/fbs0123-DFBSJ005208.46+271803.5.jpg
447,447,fbs0123,DFBSJ005212.42+271110.7,00:52:12.425,+27:11:10.75,15.64,15.47,U,105,17,-4.314129890147501e-12,-3.1128225747176362e-15,-9.353767681926517e-13,-1.5614911766545318e-10,9.877480948533024e-13,-2.1232699800741067e-15,1.9107248047771916e-18,-6.189701868266701e-22,specimages/fbs0123-DFBSJ005212.42+271110.7.fits,specimagesjpeg/fbs0123-DFBSJ005212.42+271110.7.jpg
448,448,fbs0123,DFBSJ005212.43+271710.3,00:52:12.438,+27:17:10.39,15.93,14.23,U,73,16,-2.975372622038782e-11,-4.9806638633552845e-14,-1.2734547773249351e-11,-2.0818361066573923e-09,1.0758599439227108e-11,-2.061604140576166e-14,1.7312137492203994e-17,-5.3756241330748554e-21,specimages/fbs0123-DFBSJ005212.43+271710.3.fits,specimagesjpeg/fbs0123-DFBSJ005212.43+271710.3.jpg
449,449,fbs0123,DFBSJ005214.27+270917.2,00:52:14.275,+27:09:17.22,14.98,13.84,U,81,9,3.864127294450865e-11,4.4829392075905647e-14,1.1762300312270615e-11,1.701124198686944e-09,-1.1315055327671033e-11,2.879624636174254e-14,-3.2244935618087927e-17,1.3259384293655539e-20,specimages/fbs0123-DFBSJ005214.27+270917.2.fits,specimagesjpeg/fbs0123-DFBSJ005214.27+270917.2.jpg
450,450,fbs0123,DFBSJ005214.97+270936.2,00:52:14.979,+27:09:36.24,15.02,13.84,OK,88,17,-4.670021341542416e-11,-3.369620052196492e-14,-1.0125430603126467e-11,-1.6903146471086104e-09,8.966446706666886e-12,-1.7353715998425626e-14,1.4566879706392155e-17,-4.490323032761823e-21,specimages/fbs0123-DFBSJ005214.97+270936.2.fits,specimagesjpeg/fbs0123-DFBSJ005214.97+270936.2.jpg
451,451,fbs0123,DFBSJ005218.73+271028.7,00:52:18.732,+27:10:28.76,14.87,14.31,U,102,17,-1.9886013051387892e-11,-1.4348597705047602e-14,-4.311634111857595e-12,-7.197730117126071e-10,4.0818541566380715e-12,-8.247401484405124e-15,7.129158590552923e-18,-2.2440193815720027e-21,specimages/fbs0123-DFBSJ005218.73+271028.7.fits,specimagesjpeg/fbs0123-DFBSJ005218.73+271028.7.jpg
452,452,fbs0123,DFBSJ005219.67+271231.6,00:52:19.675,+27:12:31.66,12.99,12.51,OK,104,16,-1.7032934185979695e-11,-2.8512332754699296e-14,-7.290003117451188e-12,-1.1917560316143874e-09,9.805572936007301e-12,-2.3793081333671385e-14,2.305126778027865e-17,-7.870247998571402e-21,specimages/fbs0123-DFBSJ005219.67+271231.6.fits,specimagesjpeg/fbs0123-DFBSJ005219.67+271231.6.jpg
453,453,fbs0123,DFBSJ005222.76+270937.1,00:52:22.763,+27:09:37.14,16.19,15.98,U,69,17,-4.658167336004911e-12,-3.3610639762531536e-15,-1.0099716918596954e-12,-1.6860203251155514e-10,9.64735896750575e-13,-1.962283756495368e-15,1.7043530163705137e-18,-5.381962663521251e-22,specimages/fbs0123-DFBSJ005222.76+270937.1.fits,specimagesjpeg/fbs0123-DFBSJ005222.76+270937.1.jpg
454,454,fbs0123,DFBSJ005225.71+271421.0,00:52:25.712,+27:14:21.00,14.78,14.39,OK,103,16,-8.546745401802941e-12,-1.4306913195945212e-14,-3.657984650083402e-12,-5.980038558859406e-10,3.5819669071652176e-12,-7.530974063720295e-15,6.72886698172241e-18,-2.1821883102060988e-21,specimages/fbs0123-DFBSJ005225.71+271421.0.fits,specimagesjpeg/fbs0123-DFBSJ005225.71+271421.0.jpg
455,455,fbs0123,DFBSJ005225.75+271650.3,00:52:25.758,+27:16:50.36,16.37,16.23,U,71,15,2.145899505992875e-12,-6.004166174880594e-14,-1.5958753405831714e-11,-2.5574214494177787e-09,1.2334291212856131e-11,-2.266326854924155e-14,1.8618270182770778e-17,-5.739783666807689e-21,specimages/fbs0123-DFBSJ005225.75+271650.3.fits,specimagesjpeg/fbs0123-DFBSJ005225.75+271650.3.jpg
456,456,fbs0123,DFBSJ005227.36+271305.2,00:52:27.366,+27:13:05.22,16.5,16.11,U,69,19,1.1589442120962298e-12,-1.0551064141948548e-15,-3.1871517375305105e-13,-5.566516528098674e-11,3.51760759211017e-13,-7.35085311295334e-16,6.351337475933267e-19,-1.9615035321983519e-22,specimages/fbs0123-DFBSJ005227.36+271305.2.fits,specimagesjpeg/fbs0123-DFBSJ005227.36+271305.2.jpg
457,457,fbs0123,DFBSJ005232.18+271558.3,00:52:32.189,+27:15:58.37,16.16,15.53,U,68,19,4.021775510698781e-12,-3.661440629360962e-15,-1.1060094602592664e-12,-1.9317041487749885e-10,1.030562972937177e-12,-1.9674602897427337e-15,1.6101917245016668e-18,-4.802809697582408e-22,specimages/fbs0123-DFBSJ005232.18+271558.3.fits,specimagesjpeg/fbs0123-DFBSJ005232.18+271558.3.jpg
458,458,fbs0123,DFBSJ005234.93+271117.3,00:52:34.933,+27:11:17.37,16.74,16.11,U,67,17,-4.441896193196223e-12,-3.2050169576822662e-15,-9.630810648114425e-13,-1.607743372044374e-10,8.782156530901294e-13,-1.736090366819716e-15,1.4849826571067525e-18,-4.662503676651027e-22,specimages/fbs0123-DFBSJ005234.93+271117.3.fits,specimagesjpeg/fbs0123-DFBSJ005234.93+271117.3.jpg
459,459,fbs0123,DFBSJ005234.96+271338.7,00:52:34.962,+27:13:38.75,15.03,14.12,OK,120,18,-5.649604013087016e-11,-1.503191367946585e-14,-5.834299329297332e-12,-9.957621854903467e-10,5.207658522504223e-12,-9.908249869513156e-15,8.157617922755041e-18,-2.462141369388465e-21,specimages/fbs0123-DFBSJ005234.96+271338.7.fits,specimagesjpeg/fbs0123-DFBSJ005234.96+271338.7.jpg
460,460,fbs0123,DFBSJ005237.90+271121.5,00:52:37.906,+27:11:21.59,14.76,14.18,OK,103,17,-1.955889536660802e-11,-1.4112563510001374e-14,-4.240707222229537e-12,-7.079323620450973e-10,4.135361035701093e-12,-8.502305999474977e-15,7.43495389157931e-18,-2.3598637197302036e-21,specimages/fbs0123-DFBSJ005237.90+271121.5.fits,specimagesjpeg/fbs0123-DFBSJ005237.90+271121.5.jpg
461,461,fbs0123,DFBSJ005241.04+271257.3,00:52:41.049,+27:12:57.34,14.67,13.49,OK,101,16,-4.065210622428258e-11,-6.805010097506595e-14,-1.7399028193486444e-11,-2.844381260484882e-09,1.5197594572034394e-11,-2.9774337752863116e-14,2.5384820867295157e-17,-7.966952364797496e-21,specimages/fbs0123-DFBSJ005241.04+271257.3.fits,specimagesjpeg/fbs0123-DFBSJ005241.04+271257.3.jpg
462,462,fbs0123,DFBSJ005241.75+271802.4,00:52:41.759,+27:18:02.43,14.54,13.25,OK,98,17,-7.591686888116442e-11,-5.4777261264170706e-14,-1.646011503808193e-11,-2.7478110748554127e-09,1.470340708500305e-11,-2.8623728155260366e-14,2.4126896548057428e-17,-7.460230797900403e-21,specimages/fbs0123-DFBSJ005241.75+271802.4.fits,specimagesjpeg/fbs0123-DFBSJ005241.75+271802.4.jpg
463,463,fbs0123,DFBSJ005242.71+271031.4,00:52:42.715,+27:10:31.48,14.29,13.25,OK,96,17,-6.181813591507882e-11,-4.460441047749227e-14,-1.340325577985612e-11,-2.2375057267950547e-09,1.2292004091561015e-11,-2.433708146652674e-14,2.0751210063390338e-17,-6.469437114030327e-21,specimages/fbs0123-DFBSJ005242.71+271031.4.fits,specimagesjpeg/fbs0123-DFBSJ005242.71+271031.4.jpg
464,464,fbs0124,DFBSJ020904.25+231141.8,02:09:04.253,+23:11:41.80,14.96,13.47,OK,100,17,-8.216467640213467e-11,-5.928533699951052e-14,-1.7814756455155502e-11,-2.973952533396856e-09,1.5527409359148145e-11,-2.9722301304780116e-14,2.475175136762453e-17,-7.584986233256184e-21,specimages/fbs0124-DFBSJ020904.25+231141.8.fits,specimagesjpeg/fbs0124-DFBSJ020904.25+231141.8.jpg
465,465,fbs0124,DFBSJ020906.17+231206.3,02:09:06.174,+23:12:06.36,14.03,13.12,OK,107,17,-6.73511144984023e-11,-4.859667283821283e-14,-1.460289560026794e-11,-2.4377695735548805e-09,1.3796163060745545e-11,-2.7839744620437915e-14,2.4054619501497724e-17,-7.573383851476468e-21,specimages/fbs0124-DFBSJ020906.17+231206.3.fits,specimagesjpeg/fbs0124-DFBSJ020906.17+231206.3.jpg
466,466,fbs0124,DFBSJ020910.60+230631.8,02:09:10.605,+23:06:31.81,15.19,14.44,OK,96,16,-1.7404302826154063e-11,-2.913414628029126e-14,-7.449008760609285e-12,-1.2177586631814925e-09,6.588552520131202e-12,-1.3032603851810424e-14,1.1196401950217295e-17,-3.5359475412801576e-21,specimages/fbs0124-DFBSJ020910.60+230631.8.fits,specimagesjpeg/fbs0124-DFBSJ020910.60+230631.8.jpg
467,467,fbs0124,DFBSJ020911.06+231523.9,02:09:11.063,+23:15:23.99,15.26,14.88,NL,93,17,-5.815752895594161e-12,-4.196302301173096e-15,-1.2609528613569695e-12,-2.1049966707480253e-10,1.4085932147233532e-12,-3.097579556192492e-15,2.817098909291798e-18,-9.173737371701083e-22,specimages/fbs0124-DFBSJ020911.06+231523.9.fits,specimagesjpeg/fbs0124-DFBSJ020911.06+231523.9.jpg
468,468,fbs0124,DFBSJ020911.42+231507.7,02:09:11.425,+23:15:07.73,15.05,14.79,NL,120,10,-5.374147000236338e-12,-6.1322330724279735e-15,-1.3679074201401888e-12,-2.0089687630695225e-10,1.0921587997807054e-12,-1.844214086200984e-15,1.0665216226402385e-18,-9.583171967629812e-23,specimages/fbs0124-DFBSJ020911.42+231507.7.fits,specimagesjpeg/fbs0124-DFBSJ020911.42+231507.7.jpg
469,469,fbs0124,DFBSJ020911.85+231444.6,02:09:11.857,+23:14:44.68,15.82,15.9,NL,118,16,-2.0510723978372174e-12,-3.4334183852580695e-15,-8.77855338321281e-13,-1.435111987460352e-10,7.640751366970731e-13,-1.4700191516330294e-15,1.2210267996753319e-18,-3.7185798329284973e-22,specimages/fbs0124-DFBSJ020911.85+231444.6.fits,specimagesjpeg/fbs0124-DFBSJ020911.85+231444.6.jpg
470,470,fbs0124,DFBSJ020911.99+231457.8,02:09:11.993,+23:14:57.88,15.7,15.79,NL,81,19,5.984182372560517e-13,-5.448008822624026e-16,-1.6456734005083483e-13,-2.874237739175813e-11,2.300197373522911e-13,-5.202699379707296e-16,4.643500857184571e-19,-1.4538850350947062e-22,specimages/fbs0124-DFBSJ020911.99+231457.8.fits,specimagesjpeg/fbs0124-DFBSJ020911.99+231457.8.jpg
471,471,fbs0124,DFBSJ020912.97+231147.6,02:09:12.978,+23:11:47.69,17.16,16.92,U,41,18,-5.220244107552479e-12,-1.388951783255739e-15,-5.390904271028007e-13,-9.200864618521313e-11,4.72621547125448e-13,-8.866782804938102e-16,7.219160173526966e-19,-2.1588839819959646e-22,specimages/fbs0124-DFBSJ020912.97+231147.6.fits,specimagesjpeg/fbs0124-DFBSJ020912.97+231147.6.jpg
